,Price,Bracelet color,Dial,Gender,Crystal
10606,12931875.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10607,11536593.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10608,6772218.75,Steel,Black,Women's watch,Sapphire crystal
10609,6636093.75,Steel,Silver,Women's watch,Sapphire crystal
10610,11910937.5,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10611,9392625.0,Steel,Black,Women's watch,Sapphire crystal
10612,13558050.0,Steel,White,Men's watch/Unisex,Sapphire crystal
10613,44410781.25,Steel,White,Women's watch,Sapphire crystal
10614,10978481.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10615,26714531.25,Blue,White,Men's watch/Unisex,Sapphire crystal
10616,30287812.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10617,20398331.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10618,14973750.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10619,22453818.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10620,58193437.5,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10621,13612500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10622,19057500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10623,23039156.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10624,135444375.0,Green,Green,Men's watch/Unisex,Sapphire crystal
10625,29314518.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10626,53088750.0,Black,Grey,Men's watch/Unisex,Sapphire crystal
10627,33772612.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
10628,37434375.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10629,32670000.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10630,12094706.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10631,22460625.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10632,19057500.0,Steel,Grey,Men's watch/Unisex,Sapphire crystal
10633,44921250.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10634,70785000.0,Gold,Black,Men's watch/Unisex,Sapphire crystal
10635,44240625.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10636,27136518.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10637,30628125.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10638,24502500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10639,23821875.0,White,White,Women's watch,Sapphire crystal
10640,19738125.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10641,21780000.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10642,19050693.75,Black,Green,Men's watch/Unisex,Sapphire crystal
10643,17287875.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10644,27211387.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10645,32329687.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10646,19465875.0,Steel,Grey,Men's watch/Unisex,Sapphire crystal
10647,16675312.5,Brown,Champagne,Men's watch/Unisex,Sapphire crystal
10648,17008818.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
10649,24659043.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10650,76828950.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10651,26884687.5,Gold,Champagne,Men's watch/Unisex,Sapphire crystal
10652,22195181.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10653,19874250.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
10654,26067937.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10655,15790500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10656,31159012.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10657,2688468.75,Black,Black,Men's watch/Unisex,Plexiglass
10658,2348156.25,Black,Silver,Men's watch/Unisex,Plexiglass
10659,1054968.75,Black,Champagne,Men's watch/Unisex,Plexiglass
10660,1123031.25,Gold,Silver,Women's watch,Plexiglass
10661,2552343.75,Gold,Silver,Men's watch/Unisex,Plexiglass
10662,2552343.75,Black,Gold,Men's watch/Unisex,Plexiglass
10663,2688468.75,Black,Silver,Men's watch/Unisex,Plexiglass
10665,1456537.5,Black,Champagne,Men's watch/Unisex,Plexiglass
10666,1361250.0,Brown,Gold,Men's watch/Unisex,Glass
10667,94559231.25,Black,Silver (solid),Men's watch/Unisex,Sapphire crystal
10668,96022575.0,Black,Silver (solid),Men's watch/Unisex,Sapphire crystal
10669,24393600.0,Black,Champagne,Men's watch/Unisex,Sapphire crystal
10670,74766656.25,Blue,Silver (solid),Men's watch/Unisex,Sapphire crystal
10671,74766656.25,Black,Silver (solid),Men's watch/Unisex,Sapphire crystal
10672,65972981.25,Black,Silver (solid),Men's watch/Unisex,Sapphire crystal
10673,51897656.25,Gold,Silver,Women's watch,Sapphire crystal
10674,74120062.5,Gold,Gold,Women's watch,Sapphire crystal
10675,8432943.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10676,578531.25,Black,Silver,Women's watch,Mineral Glass
10677,44233818.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10678,74868750.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10679,97329375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10680,94436718.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10681,146334375.0,Black,White,Men's watch/Unisex,Sapphire crystal
10682,88140937.5,Silver,Grey,Men's watch/Unisex,Sapphire crystal
10683,190568193.75,Black,White,Men's watch/Unisex,Sapphire crystal
10684,59895000.0,Gold,White,Women's watch,Sapphire crystal
10685,243663750.0,Black,Silver (solid),Men's watch/Unisex,Sapphire crystal
10686,108137700.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10687,67722187.5,Gold,Champagne,Men's watch/Unisex,Sapphire crystal
10688,170108606.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10689,115114106.25,Black,Blue,Men's watch/Unisex,Sapphire crystal
10690,66279262.5,Brown,Black,Men's watch/Unisex,Sapphire crystal
10691,84737812.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10692,135444375.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10693,69416943.75,Black,White,Men's watch/Unisex,Sapphire crystal
10694,51046875.0,Blue,White,Men's watch/Unisex,Sapphire crystal
10695,59214375.0,Black,White,Men's watch/Unisex,Sapphire crystal
10696,59895000.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10697,22726068.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10698,5057043.75,Green,White,Men's watch/Unisex,Sapphire crystal
10699,6268556.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
10700,5445000.0,Brown,Blue,Men's watch/Unisex,Sapphire crystal
10701,2103131.25,Black,Black,Men's watch/Unisex,Mineral Glass
10702,4390031.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10703,4546575.0,Brown,Black,Men's watch/Unisex,Mineral Glass
10704,3001556.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10705,2348156.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10706,3369093.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10707,3369093.75,Black,Red,Men's watch/Unisex,Sapphire crystal
10708,9869062.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
10709,10209375.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10710,4049718.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
10711,8371687.5,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10712,8371687.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10713,4900500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10714,57723806.25,Black,White,Men's watch/Unisex,Sapphire crystal
10715,68572968.75,Gold,Gold,Women's watch,Sapphire crystal
10716,62991843.75,White,Blue,Women's watch,Sapphire crystal
10717,171422212.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
10718,108593718.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10719,201941437.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10720,162948431.25,Red,Red,Men's watch/Unisex,Sapphire crystal
10721,296208000.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10722,181127925.0,Green,Green,Women's watch,Sapphire crystal
10723,399526875.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
10724,134797781.25,Silver,Blue,Women's watch,Sapphire crystal
10725,134797781.25,Blue,Blue,Women's watch,Sapphire crystal
10726,63407025.0,Blue,Blue,Women's watch,Sapphire crystal
10727,452486306.25,Blue,White,Men's watch/Unisex,Sapphire crystal
10728,381973556.25,Blue,White,Men's watch/Unisex,Sapphire crystal
10729,213893212.5,White,Blue,Women's watch,Sapphire crystal
10730,612222187.5,Black,Blue,Men's watch/Unisex,Sapphire crystal
10731,95471268.75,Black,Champagne,Men's watch/Unisex,Plexiglass
10732,175601250.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10733,83716875.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
10734,63468281.25,Black,Silver,Men's watch/Unisex,Sapphire crystal
10735,43246912.5,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10736,68062500.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
10737,180705937.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
10738,113664375.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
10739,112303125.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
10740,203506875.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10741,119245500.0,Silver,Silver,Men's watch/Unisex,Sapphire crystal
10742,748687500.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
10743,146402437.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
10744,33010312.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
10745,40497187.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
10746,85078125.0,Brown,Gold,Men's watch/Unisex,Sapphire crystal
10747,181386562.5,Black,Grey,Men's watch/Unisex,Sapphire crystal
10748,149996137.5,Black,White,Men's watch/Unisex,Sapphire crystal
10749,340925062.5,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10750,401228437.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
10751,107198437.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
10752,97322568.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10753,2565956.25,Brown,White,Men's watch/Unisex,Plexiglass
10754,26510343.75,Green,Green,Men's watch/Unisex,Sapphire crystal
10755,12591562.5,Silver,Grey,Men's watch/Unisex,Sapphire crystal
10756,25856943.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10757,42539062.5,Silver,Black,Men's watch/Unisex,Sapphire crystal
10758,29266875.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
10759,81668193.75,Silver,White,Men's watch/Unisex,Sapphire crystal
10760,17015625.0,Gold,Black,Men's watch/Unisex,Sapphire crystal
10761,20384718.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10762,19704093.75,Steel,White,Women's watch,Sapphire crystal
10763,31274718.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10764,37427568.75,Gold,Black,Men's watch/Unisex,Sapphire crystal
10765,29940693.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10766,47636943.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10767,19023468.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10768,14939718.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10769,25863750.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10770,13272187.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
10771,16300968.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10772,14286318.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10773,34031250.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
10774,39986718.75,Brown,White,Men's watch/Unisex,Sapphire crystal
10775,258637500.0,Gold,Black,Men's watch/Unisex,Sapphire crystal
10776,52748437.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10777,31955343.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10778,43560000.0,Green,Green,Men's watch/Unisex,Sapphire crystal
10779,54450000.0,Black,Blue,Men's watch/Unisex,Sapphire crystal
10780,20384718.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10781,23787843.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10782,21745968.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10783,35726006.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10784,17008818.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10785,27218193.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10786,33690937.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10787,35392500.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10788,31308750.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
10789,19704093.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10790,39469443.75,Brown,Green,Men's watch/Unisex,Sapphire crystal
10791,54347906.25,Gold,Blue,Men's watch/Unisex,Sapphire crystal
10792,81654581.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10793,40497187.5,Silver,Blue,Men's watch/Unisex,Sapphire crystal
10794,71363531.25,Brown,Blue,Men's watch/Unisex,Sapphire crystal
10795,108117281.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10796,111962812.5,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10797,26537568.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10798,30628125.0,Silver,Black,Men's watch/Unisex,Sapphire crystal
10799,29300906.25,Black,Grey,Men's watch/Unisex,Sapphire crystal
10800,24625012.5,Gold,Blue,Men's watch/Unisex,Sapphire crystal
10801,25244381.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10802,25557468.75,Black,White,Men's watch/Unisex,Sapphire crystal
10803,28443318.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
10804,23066381.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10805,43900312.5,Silver,Silver,Men's watch/Unisex,Sapphire crystal
10806,43900312.5,Silver,Black,Men's watch/Unisex,Sapphire crystal
10807,40497187.5,Blue,Black,Men's watch/Unisex,Sapphire crystal
10808,26626050.0,Black,White,Men's watch/Unisex,Sapphire crystal
10809,22671618.75,Black,White,Men's watch/Unisex,Sapphire crystal
10810,50890331.25,Black,Silver,Men's watch/Unisex,Sapphire crystal
10811,25523437.5,Brown,Blue,Men's watch/Unisex,Sapphire crystal
10812,14966943.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10813,30287812.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10814,39945881.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10815,54245812.5,Brown,Black,Men's watch/Unisex,Sapphire crystal
10816,31962150.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
10817,34820775.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10818,55709156.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10819,48229087.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10820,38482537.5,Blue,Black,Men's watch/Unisex,Sapphire crystal
10821,38482537.5,Gold,Black,Men's watch/Unisex,Sapphire crystal
10822,49256831.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10823,40020750.0,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10824,25434956.25,Blue,Black,Women's watch,Sapphire crystal
10825,41416031.25,Black,Black,Women's watch,Sapphire crystal
10826,65898112.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10827,58200243.75,Blue,Black,Men's watch/Unisex,Sapphire crystal
10828,25584693.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10829,2443443.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10830,12387375.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
10831,7255462.5,Brown,White,Men's watch/Unisex,Sapphire crystal
10832,5826150.0,Brown,White,Men's watch/Unisex,Sapphire crystal
10833,13891556.25,White,White,Women's watch,Sapphire crystal
10834,6268556.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10835,6962793.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10836,7323525.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10837,4948143.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10838,4321968.75,Gold,Silver,Women's watch,Sapphire crystal
10839,2783756.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10840,4580606.25,Blue,Silver,Men's watch/Unisex,Sapphire crystal
10841,3117262.5,Brown,Silver,Women's watch,Sapphire crystal
10842,3920400.0,Brown,White,Men's watch/Unisex,Sapphire crystal
10843,3920400.0,Steel,White,Women's watch,Sapphire crystal
10845,5499450.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10846,3260193.75,Black,White,Men's watch/Unisex,Sapphire crystal
10847,3260193.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10848,3260193.75,Black,Silver,Women's watch,Sapphire crystal
10849,3920400.0,Steel,Grey,Men's watch/Unisex,Sapphire crystal
10850,4349193.75,Black,Grey,Men's watch/Unisex,Sapphire crystal
10851,4138200.0,Gold,Silver,Women's watch,Sapphire crystal
10852,10515656.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10853,18438131.25,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10854,6561225.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10855,16273743.75,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10856,2933493.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
10857,3260193.75,Gold,Blue,Women's watch,Sapphire crystal
10858,10515656.25,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10859,1830881.25,Steel,White,Men's watch/Unisex,Sapphire crystal
10860,3552862.5,Steel,Black,Men's watch/Unisex,Sapphire crystal
10861,6527193.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10862,18717187.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
10863,13442343.75,Steel,Black,Men's watch/Unisex,Sapphire crystal
10864,20411943.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10865,81640968.75,Gold,Black,Women's watch,Sapphire crystal
10866,20384718.75,Gold,White,Men's watch/Unisex,Sapphire crystal
10867,4594218.75,Black,White,Men's watch/Unisex,Sapphire crystal
10868,8167500.0,Black,White,Men's watch/Unisex,Sapphire crystal
10869,22426593.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
10870,23787843.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10871,20384718.75,Black,Gold,Men's watch/Unisex,Sapphire crystal
10872,40830693.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10873,10209375.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
10874,8984250.0,Steel,White,Men's watch/Unisex,Sapphire crystal
10875,64659375.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
10876,58526943.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10877,197381250.0,Brown,Gold,Women's watch,Sapphire crystal
10878,60915937.5,Steel,White,Women's watch,Sapphire crystal
10879,98690625.0,Brown,Silver,Men's watch/Unisex,Sapphire crystal
10880,33690937.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10881,35930193.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10882,76202775.0,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10883,169815937.5,Silver,Blue,Men's watch/Unisex,Sapphire crystal
10884,54109687.5,Silver,Black,Men's watch/Unisex,Sapphire crystal
10885,47303437.5,Gold,Gold,Women's watch,Sapphire crystal
10886,2926687.5,Steel,Grey,Men's watch/Unisex,Mineral Glass
10887,2545537.5,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10888,2191612.5,Steel,Blue,Men's watch/Unisex,Mineral Glass
10889,2525118.75,Silver,Blue,Women's watch,Sapphire crystal
10890,2559150.0,Blue,Blue,Men's watch/Unisex,Mineral Glass
10891,20112468.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10892,2776950.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
10893,1524600.0,Gold,Blue,Women's watch,Mineral Glass
10894,2525118.75,Gold,Blue,Women's watch,Mineral Glass
10895,4594218.75,Steel,White,Men's watch/Unisex,Plexiglass
10896,2103131.25,Black,Blue,Men's watch/Unisex,Mineral Glass
10897,4757568.75,Black,Gold,Men's watch/Unisex,Sapphire crystal
10898,6636093.75,Blue,Blue,Women's watch,Sapphire crystal
10899,5043431.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10900,4934531.25,Brown,White,Men's watch/Unisex,Sapphire crystal
10901,4866468.75,Black,Grey,Men's watch/Unisex,Sapphire crystal
10902,4247100.0,Steel,Green,Men's watch/Unisex,Sapphire crystal
10903,6636093.75,Blue,Black,Men's watch/Unisex,Sapphire crystal
10904,6431906.25,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10905,4696312.5,Black,Black,Men's watch/Unisex,Sapphire crystal
10906,5206781.25,Silver,Grey,Men's watch/Unisex,Sapphire crystal
10907,4335581.25,Black,Black,Men's watch/Unisex,Sapphire crystal
10908,1626693.75,Gold,Gold,Men's watch/Unisex,Sapphire crystal
10909,1653918.75,Black,Grey,Men's watch/Unisex,Sapphire crystal
10910,2715693.75,Black,Grey,Men's watch/Unisex,Sapphire crystal
10911,2014650.0,Brown,Gold,Men's watch/Unisex,Plastic
10912,27851175.0,Brown,Black,Men's watch/Unisex,Plexiglass
10913,8725612.5,Blue,Silver,Men's watch/Unisex,Plexiglass
10914,3518831.25,Blue,Silver,Men's watch/Unisex,Plexiglass
10915,660206.25,Brown,Blue,Men's watch/Unisex,Glass
10916,6595256.25,Steel,White,Men's watch/Unisex,Sapphire crystal
10917,551306.25,Black,Black,Women's watch,Plexiglass
10918,3627731.25,Brown,Gold,Men's watch/Unisex,Sapphire crystal
10919,816750.0,Black,Blue,Men's watch/Unisex,Glass
10920,4294743.75,Silver,Black,Men's watch/Unisex,Sapphire crystal
10921,31975762.5,Black,Silver,Men's watch/Unisex,Sapphire crystal
10922,11216700.0,Steel,White,Men's watch/Unisex,Sapphire crystal
10923,11693137.5,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10924,36651656.25,Black,Blue,Men's watch/Unisex,Sapphire crystal
10925,20616131.25,Steel,Black,Men's watch/Unisex,Sapphire crystal
10926,115025625.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10927,24883650.0,Gold,White,Women's watch,Sapphire crystal
10928,149703468.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10929,12788943.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10930,35392500.0,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10931,105551325.0,Black,Black,Men's watch/Unisex,Sapphire crystal
10932,17015625.0,Brown,Black,Men's watch/Unisex,Sapphire crystal
10933,22460625.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
10934,27905625.0,Steel,Black,Men's watch/Unisex,Sapphire crystal
10935,4553381.25,Black,White,Men's watch/Unisex,Mineral Glass
10936,53088750.0,Steel,Silver,Women's watch,Sapphire crystal
10937,27218193.75,Gold,White,Women's watch,Sapphire crystal
10938,64625343.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10939,52748437.5,Steel,Green,Men's watch/Unisex,Sapphire crystal
10940,27898818.75,Gold,Silver,Women's watch,Sapphire crystal
10941,53735343.75,Steel,Green,Men's watch/Unisex,Sapphire crystal
10942,54415968.75,Gold,Silver,Women's watch,Sapphire crystal
10943,54415968.75,Gold,Silver,Women's watch,Sapphire crystal
10944,196666593.75,Gold,Silver,Women's watch,Sapphire crystal
10945,40150068.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10946,108865968.75,Silver,White,Men's watch/Unisex,Sapphire crystal
10947,40837500.0,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10948,62617500.0,Gold,Silver,Men's watch/Unisex,Sapphire crystal
10949,45601875.0,Steel,Silver,Women's watch,Sapphire crystal
10950,15314062.5,Steel,White,Women's watch,Sapphire crystal
10951,51387187.5,Steel,Green,Men's watch/Unisex,Sapphire crystal
10952,27898818.75,Black,White,Men's watch/Unisex,Sapphire crystal
10953,44233818.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10954,44206593.75,Steel,Blue,Men's watch/Unisex,Sapphire crystal
10955,78237843.75,Gold,Silver,Men's watch/Unisex,Sapphire crystal
10956,103795312.5,Silver,Silver,Men's watch/Unisex,Sapphire crystal
10957,44172562.5,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10958,62311218.75,Gold,Silver,Men's watch/Unisex,Sapphire crystal
10959,33690937.5,Blue,Silver,Men's watch/Unisex,Sapphire crystal
10960,29232843.75,Blue,Silver,Men's watch/Unisex,Sapphire crystal
10961,44914443.75,Black,Black,Men's watch/Unisex,Sapphire crystal
10962,62610693.75,Gold,Silver,Men's watch/Unisex,Sapphire crystal
10963,136090968.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
10964,24842812.5,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10965,42879375.0,Black,White,Women's watch,Glass
10966,78265068.75,Red,Red,Men's watch/Unisex,Sapphire crystal
10967,23481562.5,Black,Silver,Women's watch,Sapphire crystal
10968,25856943.75,Blue,Blue,Men's watch/Unisex,Sapphire crystal
10969,23815068.75,Red,Red,Men's watch/Unisex,Sapphire crystal
10970,25115062.5,Steel,Silver,Women's watch,Sapphire crystal
10971,40830693.75,Black,Silver,Men's watch/Unisex,Sapphire crystal
10972,37427568.75,Brown,White,Men's watch/Unisex,Sapphire crystal
10973,27905625.0,Black,Silver,Men's watch/Unisex,Sapphire crystal
10974,48154218.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10975,53939531.25,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10976,25012968.75,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10977,33861093.75,Blue,Silver,Men's watch/Unisex,Sapphire crystal
10978,46963125.0,Steel,Grey,Men's watch/Unisex,Sapphire crystal
10979,39986718.75,Blue,Silver,Men's watch/Unisex,Sapphire crystal
10980,28586250.0,Black,White,Men's watch/Unisex,Sapphire crystal
10981,47575687.5,Steel,Silver,Men's watch/Unisex,Sapphire crystal
10982,22800937.5,Blue,Silver,Men's watch/Unisex,Sapphire crystal
10983,98690625.0,Blue,Silver,Men's watch/Unisex,Sapphire crystal
10984,3369093.75,Steel,Red,Men's watch/Unisex,Mineral Glass
10985,3198937.5,Steel,Grey,Men's watch/Unisex,Sapphire crystal
10986,4628250.0,Silver,Black,Men's watch/Unisex,Mineral Glass
10987,4628250.0,Silver,Blue,Men's watch/Unisex,Mineral Glass
10988,952875.0,White,Blue,Men's watch/Unisex,Mineral Glass
10989,1837687.5,Silver,Blue,Men's watch/Unisex,Mineral Glass
10990,1837687.5,Silver,Green,Men's watch/Unisex,Mineral Glass
10991,1633500.0,Black,Gold,Men's watch/Unisex,Mineral Glass
10992,748687.5,Black,Black,Men's watch/Unisex,Mineral Glass
10993,1089000.0,White,White,Men's watch/Unisex,Mineral Glass
10994,816750.0,White,Red,Women's watch,Mineral Glass
10995,3743437.5,Steel,Black,Men's watch/Unisex,Mineral Glass
10996,1361250.0,Black,Black,Women's watch,Mineral Glass
10997,1660725.0,Black,Black,Men's watch/Unisex,Mineral Glass
10998,7725093.75,Blue,Black,Men's watch/Unisex,Sapphire crystal
10999,4424062.5,Black,Black,Men's watch/Unisex,Sapphire crystal
11000,2375381.25,Steel,Blue,Men's watch/Unisex,Sapphire crystal
11001,27565312.5,Black,Black,Men's watch/Unisex,Glass
11002,5860181.25,Black,Black,Men's watch/Unisex,Sapphire crystal
11003,1796850.0,Silver,Silver,Men's watch/Unisex,Mineral Glass
11004,6411487.5,Black,Gold,Men's watch/Unisex,Plastic
